id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
797,"Knows of","Buzzworm","Nazis","0","14: Budgets - Skirting Downtown","92","92"
798,"Knows of","Buzzworm","Ted Hayes","0","14: Budgets - Skirting Downtown","92","92"
799,"Knows","Buzzworm","Rubén Salazar","1","14: Budgets - Skirting Downtown","92","92"
800,"Knows","Gabriel Balboa","Emi","1","14: Budgets - Skirting Downtown","92","93"
801,"Knows","Gabriel Balboa","Richard Iizuka","1","14: Budgets - Skirting Downtown","92","92"
802,"Knows of","Gabriel Balboa","Attorneys (93)","0","14: Budgets - Skirting Downtown","93","93"
803,"Knows of","Gabriel Balboa","Single fathers","0","14: Budgets - Skirting Downtown","93","93"
804,"Knows","Gabriel Balboa","Rafaela Cortes","1","14: Budgets - Skirting Downtown","93","93"
805,"Exchange","Buzzworm","Manzanar Murakami","1","17: The Interview - Manzanar","107","109"
806,"Exchange","Gabriel Balboa","Manzanar Murakami","1","17: The Interview - Manzanar","108","108"
807,"Exchange","Buzzworm","Gabriel Balboa","1","17: The Interview - Manzanar","108","108"
808,"Knows of","Gabriel Balboa","The homeless","0","17: The Interview - Manzanar","108","108"
809,"Knows","Buzzworm","President of United States","0","17: The Interview - Manzanar","108","108"
810,"Knows","Buzzworm","The homeless","0","17: The Interview - Manzanar","109","109"
811,"Knows","Manzanar Murakami","The homeless","0","17: The Interview - Manzanar","109","109"
812,"Knows of","Buzzworm","the Russians","0","17: The Interview - Manzanar","109","109"
