narrContainer_id,narrContainer_title,narrContainer_novel_id_fk,narrContainer_level_id_fk,narrContainer_parent_id,narrContainer_startPage,narrContainer_startPhrase,narrContainer_endPage,narrContainer_endPhrase,narrContainer_narrator_id_fk,narrContainer_protagonist_id_fk,narrContainer_narratee_id_fk,narrContainer_embeddedContainerType_id_fk,narrContainer_previouslyPublished_id_fk
579,9_FORGIVE ME,14,1,0,65,"""Almost everything known about Zvi Litvinoff comes from the introduction his wife wrote...""",74,"""Filled with restlessness and longing, he began to read.""",40,1140,0,0,2
580,"9_""I met Zvi in Valparaiso, in the fall of 1951, soon after I turned twenty.""",14,3,579,65,"""I met Zvi in Valparaiso, in the fall of 1951, soon after I turned twenty.""",65,"""...one day a girl named Gracia Strurmer challenged me to go speak to him""",45,1140,0,4,2
581,"9_""It wasn't until two months later...""",14,2,579,66,"""It wasn't until two months later..""",66,"""...that Litvinoff read to me the first pages of the History.""",45,1140,0,4,2
582,"9_""At the bottom I caught sight of the gold cap of the pen he always carried in his pocket...""",14,2,579,66,"""At the bottom I caught sight of the gold cap of the pen he always carried in his pocket...""",66,"""...and had to plunge my arm in up to the shoulder to reach it.""",45,1209,0,4,2
583,"9_""Dear Boris, ...""",14,2,579,68,"""Dear Boris, ...""",68,"""...Zvi""",46,1212,1212,3,2
584,"9_""The first language humans had was gestures.""",14,2,579,72,"""The first language humans had was gestures.""",74,"""...we find it necessary to gesture on each other's bodies to make ourselves understood.""",38,0,0,4,2
585,9_A JOY FOREVER,14,1,0,75,"""I don't know what I expected, but I expected something.""",92,"""Then I realized they were my own.""",38,1132,0,0,2
586,"9_""ISAAC MORITZ, NOVELIST, DEAD AT 60.""",14,2,585,77,"""Isaac Mortiz, acclaimed author of six novels including The Remedy...""",79,"""Mr. Moritz is survived by his brother, Bernard Moritz.""",38,1157,0,1,2
587,9_MY FATHER'S TENT,14,1,0,93,,109,,39,1138,0,0,2
588,9_1. MY FATHER DID NOT LIKE TO WRITE LETTERS,14,2,587,93,"""The old Cadbury tin full of my mother's letters doesn't contain any of his replies.""",93,"""...when you discover that all along the world has been betraying you.""",39,1138,0,2,2
589,9_2. HE GAVE ME A PEN THAT COULD WORK WITHOUT GRAVITY,14,2,587,94,"""'It can work without gravity,' my father said, as I examined it in its velvet box with the NASA...""",94,"""He nodded and closed his eyes.""",39,1138,0,2,2
590,9_3. THE MAN WHO COULDN'T ESCAPE GRAVITY,14,2,587,94,"""Then my father died, and I put the pen away in a drawer.""",95,"""That was the last I ever heard from her.""",39,1138,0,2,2
591,"9_""Father is a mathematician""",14,3,590,94,"""Father is a mathematician""",95,"""Father is a mathematician""",47,1261,1138,3,2
592,"9_""My father could survive in the wild""",14,3,590,95,"""My father could survive in the wild""",95,"""My father could survive in the wild""",39,1182,1260,3,2
593,"9_""Do you have a dog?""",14,3,590,95,"""Do you have a dog?""",95,"""Do you own anything that belonged to the Czar?""",39,0,1260,3,2
594,"9_""Boy in my class is moved to New York.""",14,3,590,95,"""Boy in my class is moved to New York""",95,"""Maybe you want write him because he knows anybody.""",47,1190,1138,3,2
595,9_4. I SEARCHED OUT FOR OTHER FORMS OF LIFE,14,3,587,95,"""'Where's Brighton Beach?'""",97,"""'You're Jewish.'""",39,1138,0,2,2
596,9_5. ONCE I USED THE PEN TO WRITE TO MY FATHER,14,2,587,97,"""We were in Jerusalem for my Bat Mitzvah.""",98,"""...be blessed with health and happiness and what would be so terrible some nice breasts""",39,1138,0,2,2
597,"9_""Dear Dad, I'm writing this with the pen you gave me.""",14,3,596,98,"""Dear Dad, I'm writing this with the pen you gave me.""",98,"""Love, Alma.""",39,1138,1182,3,2
598,"9_""Baruch Hashem, I and my husband should live to see tomorrow...""",14,3,596,98,"""Baruch Hashem, I and my husband should live to see tomorrow...""",98,"""...be blessed with health and happiness and what would be so terrible some nice breasts.""",48,0,1138,3,2
599,9_6. IF I HAD A RUSSIAN ACCENT EVERYTHING WOULD BE DIFFERENT,14,2,587,98,"""When I got back to New York, Misha's first letter was waiting.""",99,"""...invited Misha into her room, played him 'Let it Be,' and taught him how to kiss.""",39,1190,0,2,2
600,"9_""Dear Alma,"" (Misha)",14,3,599,98,"""Dear Alma,...""",99,"""...I am very happy for your welcome!""",49,0,1138,3,2
601,9_7. THE BOY WITH THE ACCORDION,14,2,587,100,"""Misha and I wrote twenty-one letters back and forth.""",101,"""It was warm and smelled of sweat.""",39,1138,0,2,2
602,9_8. Блядь,14,2,587,101,"""I told Misha everything.""",101,"""'I think your ass is-' 'Forget it,' I said""",39,1138,0,2,2
603,9_9. THE MAN WHO SEARCHED FOR A STONE,14,2,587,101,"""A week went by after I sent my letter, or my mother's letter, or whatever you want to call it.""",103,"""JM""",39,1138,0,2,2
604,"9_""I'm flattered by your curiosity.""",14,3,601,102,"""I'm flattered by your curiosity.""",103,"""JM""",44,1207,1138,3,2
605,9_10. I READ THE LETTER ONE HUNDRED TIMES,14,2,587,104,"""And each time I read it, I felt I knew a little less about Jacob Marcus.""",105,"""None of them helped.""",39,1138,0,2,2
606,9_11. HOW I AM,14,2,587,105,"""I decided that if I really wanted to find out who Jacob Marcus was, and why it was so important...""",105,"""...'Why can't you ever just say, Not much?'""",39,1138,0,2,2
607,9_12. NOT MUCH,14,2,587,106,"""It got dark out, and my mother said there was nothing to eat in the house, and did we want...""",106,"""...and a box of marzipan imported from Spain.""",39,1138,0,2,2
608,9_13. THE ETERNAL DISAPPOINTMENT OF LIFE AS IT IS,14,2,587,106,"""After a dinner of microwaved fake-meat chicken nuggets, I went to bed early and read...""",108,"""10. Alma""",39,1138,0,2,2
609,"9_""The Birth of Feeling.""",14,3,608,106,"""Feelings are not as old as time...""",107,"""And then, for the millionth time in the history of feeling, the heart surges and absorbs...""",38,0,1138,4,2
610,9_14.THE BIRTH OF FEELING,14,2,587,108,"""I raced down to the kitchen, but it was empty.""",109,"""The next day, I started to look for her.""",39,1138,0,2,2
611,9_THE TROUBLE WITH THINKING,14,1,0,110,"""If Litvinoff coughed more and more as the years passed...""",118,"""...so that he could buy a little more time- for his friend, for life.""",40,1140,0,0,2
612,"9_""The Age of String""",14,2,611,111,"""So many words get lost.""",111,"""In such cases all the string can do, in whatever its form, is conduct a person's silence.""",38,0,1140,4,2
613,"9_""THE DEATH OF ISAAC BABEL.""",14,2,611,114,"""Only after they charged him with the crime of silence did Babel discover how many...""",115,"""There's no match for the silence of God.""",38,1180,1140,1,2
614,9_FRANZ KAFKA IS DEAD,14,2,611,116,"""He died in a tree from which he wouldn't come down""",117,"""It's said that when they put their ears to the shell of his ears, they could hear themselves.""",38,1294,1140,1,2
615,9_FLOOD,14,1,0,135,,152,,39,1138,0,0,2
616,9_1. HOW TO MAKE A FIRE WITHOUT MATCHES,14,2,615,135,"""I did a search on the internet for Alma Mereminski""",135,"""...because I didn't want to lose her before I'd even begun to look, no Alma).",39,1138,0,2,2
617,9_2. ALL THE TIME MY BROTHER SAVES MY LIFE,14,2,615,135,"""Uncle Julian came to stay with us.""",136,"""'It's too deep,' he muttered, and turned his face to the wall.""",39,1138,0,2,2
618,9_3. BUT WHY,14,2,615,136,"""One Saturday, Bird and I went with Uncle Julian to the Museum of Modern Art.""",136,"""'But why did they need the money?""",39,1138,0,2,2
619,9_4. LOST AT SEA,14,2,615,136,"""What makes you think this Alma in History of Love is real person?"" Misha asked.",137,"""It didn't take a genius to read The History of Love and guess that much.""",39,1138,0,2,2
620,9_5. THE THINGS I WANT TO SAY GET STUCK IN MY MOUTH,14,2,615,137,"""We walked down the boardwalk toward Coney Island.""",137,"""...but it was all I could think of to change the subject.""",39,1138,0,2,2
621,9_6. LOOKING FOR SOMEONE WHO MOST LIKELY DOESN'T EXIST,14,2,615,137,"""'I'm looking for a number for Alma Mereminski?' I said.""",138,"""When I lay on his pillow, it smelled of him""",39,1138,0,2,2
622,9_7. IF THINGS GO ON LIKE THIS,14,2,615,138,"""When Misha was young his family went to their dacha every summer...""",139,"""For this reason, I did not put any butterflies on Misha's card.""",39,1138,0,2,2
623,9_8. INTERGLACIAL,14,2,615,139,"""The same February my mother got the letter asking her to translate The History of Love...""",140,"""Misha took my hand and held it.""",39,1138,0,2,2
624,9_9. IF SHE'S REAL,14,2,615,140,"""'What is giving you idea Alma came to New York?' Misha asked.""",141,"""But I couldn't, so he leaned down and kissed me.""",39,1138,0,2,2
625,9_10. THEN,14,2,615,141,"""His tongue was in my mouth.""",141,"""When I stood, there was the sound of sand scattering.""",39,1138,0,2,2
626,9_11. A WEEK PASSED AND MISHA AND I DIDN'T SPEAK,14,2,615,142,"""I studied Edible Plants and Flowers in North America"" again for old times sake.""",142,"""When I was finished, I lay down in it and tried to remember as many things as I could about Dad.""",39,1138,0,2,2
627,9_12. MEMORIES PASSED DOWN TO ME FROM MY FATHER,14,2,615,143,"""echad   The taste of raw sugar cane...""",143,"""... eser   The paleness of my mother's skin""",39,1138,0,2,2
628,"9_13. TWO WEEKS PASSED, MISHA AND STILL HADN'T SPOKEN, UNCLE JULIAN HADN'T LEFT, AND IT WAS ALMOST THE END OF AUGUST",14,2,615,143,"""The History of Love has thirty-nine chapter and my mother had finished another eleven since ...""",144,"""I thought maybe Uncle Julian wouldn't be finishing his research on Alberto Giacometti anytime soon""",39,1138,0,2,2
629,"9_""Dog, Frances?...""",14,3,628,144,"""Dog, Frances?""",144,"""how you hardly bear any resemblance at all to the to the girl I once-""",42,1192,1193,3,2
630,9_14. THEN I HAD AN IDEA,14,2,615,144,"""They must record all deaths somewhere.""",144,"""And so I thought, maybe they have a record of her.""",39,1138,0,2,2
631,9_15. THE NEXT DAY WAS SUNDAY,14,2,615,144,"""It was raining outside, so I sat around reading The Street of Crocodiles, which I'd checked...""",145,"""...which, according to the internet, is where they keep the records of births and deaths.""",39,1138,0,2,2
632,"9_16. 31 CHAMBERS STREET, ROOM 103",14,2,615,145,"""'Mereminski,'I said to the man with the round black glasses behind the desk.""",146,"""I thought: Great.""",39,1138,0,2,2
633,9_17. THE WORST MISTAKE MY MOTHER EVER MADE,14,2,615,146,"""When I got home, my mother was curled up on the couch reading a book.""",146,"""That night I dialed Misha's number, but hung up on the first ring.""",39,1138,0,2,2
634,9_18. THEN IT WAS TUESDAY,14,2,615,147,"""It was still raining.""",148,"""Then I went to sleep.""",39,1138,0,2,2
635,9_19. LONELY PEOPLE ARE ALWAYS UP IN THE MIDDLE OF THE NIGHT,14,2,615,148,"""When I opened my eyes, Uncle Julian was standing above me.""",148,"""'That's what I was hoping you'd say.'""",39,1138,0,2,2
636,9_20. AWAKE IN THE DARK,14,2,615,148,"""I thought about Misha and Luba, and my father and mother, and why Zvi Litvinoff had moved...""",149,"""Then I thought: Wait a minute.""",39,1138,0,2,2
637,9_21. SHE MUST HAVE GOTTEN MARRIED!,14,2,615,149,"""That was it!""",149,"""Why hadn't I thought of it before?""",39,1138,0,2,2
638,9_22. BEING NORMAL,14,2,615,149,"""I reached under my bed and pulled out the flashlight from my survival backpack...""",149,"""What there's going to be is a flood.""",39,1138,0,2,2
639,9_April 9,5,3,638,149,"""I have been a normal person for three days in a row.""",149,"""So far it hasn't been that hard.""",41,1139,0,2,2
640,9_April 10,14,3,638,150,"""This is the fourth day in a row that I've acted normal.""",150,"""...that G-d wouldn't let anything happen to me because I am almost definitely a lamed vovnik.""",41,1139,0,2,2
641,9_April 11,14,3,638,150,"""Today was my fifth day of being normal.""",151,"""It probably hurt a lot more when I broke my wrist when I was six but I don't remember.""",41,1139,0,2,2
642,9_June 27,14,3,638,151,"""So far I've made $295.50 from selling lemon-aid.""",151,"""Only $384.50 to go.""",41,1139,0,2,2
643,9_June 28,14,3,638,151,"""Today I almost did something not normal.""",152,"""What there's going to be is a flood.""",41,1139,0,2,2
644,"9_23. OUTSIDE, IT WAS STILL COMING DOWN",14,2,615,152,,152,,39,0,0,2,2
645,9_HERE WE ARE TOGETHER,14,1,0,153,"""On his last morning in Poland, after his friend pulled his hat down over his eyes...""",159,"""Then, choking back tears, he lit a match and watched his friend's handwriting burn.""",40,1140,0,0,2
646,9_DIE LAUGHING,14,1,0,160,"""What does it say?""",160,"""Aside from myself, there was no sign of me.""",38,1132,0,0,2
647,"9_""Happy Birthday""",14,3,646,162,"""Happy Birthday...""",163,"""...From Leo.""",38,0,1151,3,2
648,"9_""I know you watch him...""",14,2,646,163,"""I know you watch him...""",163,"""I hear your voice like you were next to me.""",50,1151,1132,3,2
649,"9_""Dear Isaac..""",14,2,646,165,"""Dear Isaac...""",165,"""I'm writing to say that I haven't read your book and I'm not going to.""",51,1278,1157,3,2
650,"9_IF NOT, NOT",14,1,0,170,,182,,39,1138,0,2,2
651,9_1. WHAT I LOOK LIKE NAKED,14,2,650,170,"""When I woke up in my sleeping bag the rain had stopped and my bed was empty, the sheets stripped.""",170,"""When I raised my arms over my head, my chest became concave.""",39,1138,0,2,2
652,9_2. MY MOTHER LOOKS RIGHT THROUGH ME,14,2,650,171,"""Downstairs, my mother was in her kimono reading the newspaper in the sunlight.""",171,"""...by the way she was looking at me I knew she hadn't really heard, since it wasn't me she saw.""",39,1138,0,2,2
653,9_3. ALL THE LIES I'VE EVER TOLD WILL COME BACK TO ME ONE DAY,14,2,650,172,"""On the street I passed Herman Cooper sitting on his front stoop.""",173,"""...like last words, white lies, and false descendants of Catherine the Great.""",39,1138,0,2,2
654,9_4. THE BROKEN LIGHTBULB,14,2,650,173,"""The man behind the desk at the City Clerk's Office was old.""",175,"""'...would break a lightbulb under his foot the chassan because no one could spare a glass.'""",39,1138,0,2,2
655,9_5. THERE ARE NO PAY PHONES IN THE ARCTIC,14,2,650,175,"""I found a pay phone and called home.""",175,"""I wrote it down on my palm and caught a subway uptown.""",39,1138,0,2,2
656,9_6. I KNOCK AND SHE ANSWERS,14,2,650,175,"""She's old with long white hair held back by a tortoiseshell comb.""",176,"""The talking parrot squawks, 'Alma!' and both of us turn.""",39,1138,0,2,2
657,9_7. I'M SICK OF FAMOUS WRITERS,14,2,650,176,"""Daydreaming, I missed my stop and had to walk back ten blocks, and with every block...""",177,"""'No, thank you,' I said, because I'd never heard of any Isaac Moritz.""",39,1138,0,2,2
658,9_8. UNCLE JULIAN,14,2,650,177,"""That evening, Uncle Julian ordered a beer for himself and a mango lassi for me...""",179,"""'I think he would have wanted that very much.""",39,1138,0,2,2
659,9_9. MERDE,14,2,650,179,"""When we got home, my mother was out in the backyard.""",180,"""'Dad used to love to garden,' she said, as if I'd never known him at all.""",39,1138,0,2,2
660,9_10. MEMORIES PASSED DOWN TO ME FROM MY MOTHER,14,2,650,180,"""i  Getting up for school in the pitch-dark...""",180,"""...xiii  Thousands of pages""",39,1138,0,2,2
661,9_11. HOW TO RESTORE A HEARTBEAT,14,2,650,181,"""Chapters 1 through 28 of The History of Love sat in a pile by my mother's computer.""",181,"""...a crumpled piece of paper that said: Back in Paris, Alberto began to have second thoughts.""",39,1138,0,2,2
662,9_12. I GAVE UP,14,2,650,181,"""That was the end of my search to find someone that would make my mother happy again.""",182,"""When I opened my eyes he was pushing the sheets into a ball, and the seat of his pajamas was wet.""",39,1138,0,2,2
663,9_13. THEN IT WAS SEPTEMBER,14,2,650,182,"""And summer was over, and Misha and I were officially not speaking, and no more letters arrived ...""",182,"""Love, your Uncle Julian.""",39,1138,0,2,2
664,"9_""Dear Al,...""",14,3,663,182,"""Dear Al,...""",182,"""Love, your Uncle Julian.""",42,0,1138,3,2
665,9_THE LAST PAGE,14,1,0,183,"""In the beginning it was easy.""",191,"""...grabbed the basket of strawberries from the hall table, and hurried out the door.""",40,1140,0,0,2
666,"9_""CHAPTER 18....LOVE AMONG THE ANGELS.""",14,2,665,185,"""HOW ANGELS SLEEP.""",186,"""...not in the general, but in the specific.""",38,0,1140,4,2
667,"9_""We always woke at five or six in the morning,...""",14,2,665,187,"""We always woke at five or six in the morning...""",188,"""It was just like that.""",45,1140,0,1,2
668,"9_""Dear Zvi,...""",14,2,665,189,"""Dear Zvi,..""",190,"""Sending a warm embrace, L.G.""",38,0,1209,3,2
669,"9_""Dear Mr. Gursky,...""",14,2,665,190,"""Dear Mr. Gursky,..""",190,"""I hope you can find a way to forgive us.""",45,0,1132,3,2
670,9_MY LIFE UNDERWATER,14,1,0,192,,202,,39,1138,0,0,2
671,9_1. THE LONGING THAT EXISTS BETWEEN SPECIES,14,2,670,192,"""After Uncle Julian left, my mother became more withdrawn, or maybe a better word...""",192,"""At these moments, I wonder if this is the way it feels to be my mother.""",39,1138,0,2,2
672,9_2. SELF-PORTRAIT WITH BREASTS,14,2,670,193,"""Every Tuesday evening I took the subway into the city and attended 'Drawing from Life.'""",193,"""Whenever the teacher came by, I hunched over my work and shaded vigorously.""",39,1138,0,2,2
673,9_3. HOW TO WATERPROOF YOUR BROTHER,14,2,670,193,"""The rain started near the end of September, a few days before my birthday.""",194,"""I wanted to help him, but I didn't know how.""",39,1138,0,2,2
674,9_4. THE MORE I THOUGHT ABOUT IT THE MORE MY STOMACH HURT,14,2,670,194,"""The morning of my fifteenth birthday I woke up to Bird shouting 'UP AND AT EM'...""",194,"""Instead, mixed in with dirty clothes under my bed and two weeks overdue, I found...""",39,1138,0,2,2
675,9_5. ONCE,14,2,670,195,"""I'd casually asked my mother if she'd heard of Isaac Moritz...""",195,"""Jacob Marcus stood waiting for his mother at the corner of Broadway and Graham.""",39,1138,0,2,2
676,"9_""CHAPTER ONE...""",14,3,675,195,"""Jacob Marcus stood waiting for his mother at the corner of Broadway and Graham.""",195,"""Jacob Marcus stood waiting for his mother at the corner of Broadway and Graham.""",52,1207,1138,4,2
677,9_6. I READ IT AGAIN,14,2,670,195,"""Jacob Marcus stood waiting for his mother at the corner of Broadway and Graham.""",195,"""Jacob Marcus stood waiting for his mother at the corner of Broadway and Graham.""",39,0,0,2,2
678,"9_""Jacob Marcus stood waiting for his mother at the corner of Broadway and Graham.""",14,3,677,195,"""Jacob Marcus stood waiting for his mother at the corner of Broadway and Graham.""",195,"""Jacob Marcus stood waiting for his mother at the corner of Broadway and Graham.""",52,1207,1138,4,2
679,9_7. AND AGAIN,14,2,670,196,"""Jacob Marcus stood waiting for his mother""",196,"""Jacob Marcus stood waiting for his mother""",39,0,0,2,2
680,"9_""Jacob Marcus stood waiting for his mother""",14,3,679,196,"""Jacob Marcus stood waiting for his mother""",196,"""Jacob Marcus stood waiting for his mother""",52,1207,1138,4,2
681,9_8. AND AGAIN,14,2,670,196,"""Jacob Marcus""",196,"""Jacob Marcus""",39,0,0,2,2
682,"9_""Jacob Marcus""",14,3,681,196,"""Jacob Marcus""",196,"""Jacob Marcus""",52,1207,1138,4,2
683,9_9. HOLY COW,14,2,670,196,"""I flipped back to the photograph.""",196,"""I stood in front of the entrance with the book under my arm, watching the rain...""",39,1138,0,2,2
684,9_10. THE SITUATION,14,2,670,196,"""That night while my mother was upstairs translating The History of Love for the man...""",196,"""...who also happened to be real.""",39,1138,0,2,2
685,9_11. WAITING,14,2,670,197,"""When I'd finished the last page, I called Misha and let it ring twice before hanging up.""",197,"""This probably meant he didn't want to talk to me.""",39,1138,0,2,2
686,9_12. ALL THE FRIENDS I EVER HAD,14,2,670,197,"""Down the hall in his room my brother was asleep, his kippah dropped to the floor.""",198,"""...I said, and only as the words came out did I realize they weren't true.""",39,1138,0,2,2
687,"9_13. IN ANOTHER ROOM, MY MOTHER SLEPT CURLED NEXT TO THE WARMTH OF A PILE OF BOOKS",14,2,670,198,,198,,39,1138,0,2,2
688,9_14. I TRIED NOT TO THINK ABOUT,14,2,670,198,"""a) Misha Shklovsky...""",198,"""...e) Isaac Moritz""",39,1138,0,2,2
689,9_15. I SHOULD,14,2,670,198,"""Get out more, join some clubs.""",199,"""...life is nothing but a long preparation for a few finger sandwiches with the Queen.""",39,1138,0,2,2
690,9_16. A HUNDRED THINGS CAN CHANGE YOUR LIFE,14,2,670,199,"""I opened my desk drawer and turned it upside down in search of the piece of paper on which...""",199,"""...and when he came down he'd wet his hair and changed into a fresh blue T-shirt.""",39,1138,0,2,2
691,9_17. LOOK AT ME,14,2,670,199,"""'Where are we going, Canada?' Herman asked when he saw the map.""",200,"""When he handed a five-dollar bill across the counter, his hands were shaking.""",39,1138,0,2,2
692,9_18. I TOLD HIM THE WHOLE STORY ABOUT THE HISTORY OF LOVE,14,2,670,200,"""It was raining so hard that we had to pull over to the other side of the road.""",200,"""...I felt a pang of sadness that next year Herman would be gone to start his life.""",39,1138,0,2,2
693,9_19. I JUST DO,14,2,670,200,"""After looking forever, we finally found the dirt road to Isaac Moritz's house.""",201,"""...to the middle of nowhere, with a boy I'd grown up with but hardly knew.""",39,1138,0,2,2
694,"9_20. SHALLON, SHALLOP, SHALLOT, SHALLOW",14,2,670,201,"""I got out of the car and took a deep breath.""",201,"""I thought, My name is Alma Singer you don't know me but I was named after your mother.""",39,1138,0,2,2
695,"9_21. SHALOM, SHAM, SHAMAN, SHAMBLE",14,2,670,201,"""I knocked on the door.""",201,"""...Herman was leaning against the car with his arms crossed over his chest.""",39,1138,0,2,2
696,9_22. I DECIDED THERE WAS NOTHING LEFT TO LOSE,14,2,670,201,"""We sat together on the porch of Isaac Moritz's house, swinging on a bench and watching the rain.""",202,"""'Not sad,' I said.""",39,1138,0,2,2
697,9_ONE NICE THING,14,1,0,203,,207,,41,1139,0,0,2
698,9_September 28,14,2,697,203,"""Today is the 10th day in a row of rain.""",203,"""The way I felt about this was angry.""",41,1139,0,2,2
699,9_September 29,14,2,697,204,"""It's been raining for 11 days.""",204,"""If you want to remember how to say it just think of Dr. Fishinabucket.""",41,1139,0,2,2
700,9_September 30,14,2,697,204,"""Today the rain stopped and the firemen took down my ark because they said it was a fire hazard.""",205,"""...and also she should have asked me before she threw away everything that belonged to Dad.""",41,1139,0,2,2
701,9_October 1,14,2,697,205,"""Today I went to see Mr. Goldstein for the first time since tried to go to Israel.""",205,"""...and I understood that the thing he was crying about was me.""",41,1139,0,2,2
702,9_October 2,14,2,697,206,"""It started to rain again today, but I didn't even care because the ark is gone now and...""",206,"""I don't know if this means I am not a lamed vovnik anymore.""",41,1139,0,2,2
703,9_October 3,14,2,697,206,"""Today Dr, Vishnubakat asked me if I was feeling depressed so I said What do you mean...""",207,"""I did not know Alma was looking for someone and I tried to think of who but I couldn't.""",41,1139,0,2,2
704,9_October 4,14,2,697,207,"""Today something terrible happened.""",207,"""So I tried to think of someone who needed help and all of the sudden I knew the answer.""",41,1139,0,2,2
705,9_THE LAST TIME I SAW YOU,14,1,0,208,"""I was in bed, dreaming a dream that took place in the former Yugoslavia, or maybe it was...""",212,"""...because now when I needed him most there was nothing at all.""",38,1132,0,0,2
706,"9_""Dear Leopold Gursky...""",14,2,705,212,"""Dear Leopold Gursky...""",212,"""Alma""",41,0,1132,3,2
707,9_WOULD A LAMED VOVNIK DO THIS?,14,1,0,213,,218,,41,1139,0,0,2
708,9_October 5,14,2,707,213,"""This morning I snuck into Alma's room while she was in the shower...""",215,"""I also know that if I am a real lamed vovnik I will be able to help her.""",41,1139,0,2,2
709,9_October 6,14,2,707,215,"""I pretended to be sick for the second day in a row so I could stay home from school again...""",218,"""...504 Grand Street, closed the phone book, and put the step ladder away.""",41,1139,0,2,2
710,9_October 7,14,2,707,218,"""Today was Saturday so I did not have to pretend I was sick again.""",218,"""I did not know where Grand Street was but I'm almost 12 and I knew I would find it.""",41,1139,0,2,2
711,9_A+L,14,1,0,219,,252,,0,0,0,0,2
712,9_A+L [1.1],14,2,711,219,"""The letter arrived in the mail with no return address.""",219,"""Sincerely yours, Leopold Gursky.""",39,1138,0,0,2
713,"9_""Dear Alma,..."" (Bird)",14,3,712,219,"""Dear Alma,...""",219,"""Sincerely yours, Leopold Gursky.""",41,0,1138,3,2
714,9_A+L [1.2],14,2,711,220,"""I don't know how long I've been sitting on this park bench.""",220,"""It's been falling for years and after I go it will keep on falling.""",38,1132,0,0,2
715,9_A+L [1.3],14,2,711,221,"""I read the letter again.""",221,"""But I didn't know anyone named Leopold Gursky.""",39,1138,0,0,2
716,"9_""I think you know who I am...""",14,3,715,221,"""I think you know who I am...""",221,"""I think you know who I am...""",41,0,1138,3,2
717,9_A+L [1.4],14,2,711,222,"""I've made up my mind to sit here and wait.""",222,"""I wanted to say to him: If not you, who?""",38,1132,0,0,2
718,9_A+L [1.5],14,2,711,223,"""Maybe it really was from Misha.""",223,"""But probably not.""",39,1138,0,0,2
719,9_A+L [1.6],14,2,711,224,"""Sometimes I thought about nothing and sometimes I thought about my life.""",224,"""I found out how little is unbearable""",38,1132,0,0,2
720,9_A+L [1.7],14,2,711,225,"""If it wasn't from Misha, maybe it was from the man with the glasses...""",225,"""Or maybe he thought I was older than fifteen.""",39,1138,0,0,2
721,9_A+L [1.8],14,2,711,226,"""There was a time I lived in the forest, or in the forests, plural.""",226,"""But I did.""",38,1132,0,0,2
722,9_A+L [1.9],14,2,711,227,"""Or maybe it was from the old Jewish man who worked at the City Clerk's Office at 1 Centre Street.""",227,"""Maybe he knew something about Alma Moritz, or Isaac, or The History of Love.""",39,1138,0,0,2
723,9_A+L [1.10],14,2,711,228,"""I remember the first time I realized I could make myself see something that wasn't there.""",228,"""And I found I could.""",38,1132,0,0,2
724,9_A+L [1.11],14,2,711,229,"""Or maybe the letter was from the doorman at 450 East 52nd Street.""",229,"""...and had given the doorman something to give to me.""",39,1138,0,0,2
725,9_A+L [1.12],14,2,711,230,"""After that day when I saw the elephant, I let myself see more and believe more.""",230,"""In my heart, I know my hand is empty.""",38,1132,0,0,2
726,9_A+L [1.13],14,2,711,231,"""Or maybe the letter was from Isaac himself, who'd written it before he died.""",231,"""And now it was too late- when I went tomorrow, the park bench would be empty.""",39,1138,0,0,2
727,9_A+L [1.14],14,2,711,232,"""There are so many ways to be alive, but only one way to be dead.""",232,"""...I took out the index card I carry in my wallet and safety-pinned it to my jacket.""",38,1132,0,0,2
728,9_A+L [1.15],14,2,711,233,"""A hundred things can change your life.""",233,"""...I received the letter and the time I went to meet whoever had sent it, anything was possible.""",39,1138,0,0,2
729,9_A+L [1.16],14,2,711,234,"""A policeman passed.""",234,"""...she was the opposite of death- and now I am still here waiting?""",38,1132,0,0,2
730,9_A+L [1.17],14,2,711,235,"""Saturday finally came.""",235,"""Then I set out.""",39,1138,0,0,2
731,9_A+L [1.18],14,2,711,236,"""Now that mine is almost over, I can say that the thing that struck me the most about life...""",236,"""...the effort they call, for lack of a better word, being human.""",38,1132,0,0,2
732,9_A+L [1.19],14,2,711,237,"""I got out of the subway station and walked toward Central Park.""",237,"""Maybe he was late.""",39,1138,0,0,2
733,9_A+L [1.20],14,2,711,238,"""Once I was hiding in a potato cellar when the SS came.""",238,"""...I can't think straight, he said, I've lost my appetite completely.""",38,1132,0,0,2
734,9_A+L [1.21],14,2,711,239,"""Fifteen minutes passed, then twenty.""",239,"""...I HAVE A PLOT THERE IN THE JEWISH PART THANK YOU FOR YOUR CONSIDERATION.""",39,1138,0,0,2
735,9_A+L [1.22],14,2,711,240,"""Because of that wife who got tired of waiting for her soldier, I lived.""",240,"""...and she never knew, and how that, too, is a part of the history of love.""",38,1132,0,0,2
736,9_A+L [1.23],14,2,711,241,"""I stood in front of him.""",241,"""I said, 'My name is Alma.'""",39,1138,0,0,2
737,9_A+L [1.24],14,2,711,242,"""And that's when I saw her.""",242,"""What do you know, I said. My favorite name.""",38,1132,0,0,2
738,9_A+L [1.25],14,2,711,243,"""I said, 'I was named after every girl in a book called The History of Love.""",243,"""I said, 'I was named after every girl in a book called The History of Love.""",39,1138,0,0,2
739,9_A+L [1.26],14,2,711,244,"""I said, I wrote that book.""",244,"""I said, I wrote that book.""",38,1132,0,0,2
